democracy,mil_expenditure,mil_expenditure_usd,population,women_parl,gdp_capita,gdp_usd,stability,law_business,mil_exp_cap,log_mil_exp_cap,Source
10.0,1.8442215231844143,18847774642.021523,21708323.157894738,25.39544807965862,44940.648213954846,1001296525125.683,0.9793540615784498,87.17105263157895,846.1071450502936,6.675646092649289,HIC
10.0,0.8258539491402261,2972013174.3414288,8387066.166666667,30.78324225865208,43615.20933446339,367269337047.32965,1.1241451534960005,88.29861111111111,353.72135863596736,5.859207260389041,HIC
-8.25,3.8336875865485474,1013460937.5000004,1172148.875,5.46875,21685.863888803142,26050333111.702118,-0.5411955068702808,33.0859375,833.8203107705702,6.6969439393213985,HIC
8.736842105263158,1.0930979856555432,4623970570.566377,10818954.210526315,34.456140350877185,39893.593755595066,434159374252.33154,0.7883714406113874,90.72368421052632,426.5874574820828,6.044417733362624,HIC
10.0,1.1729198318296772,16626806815.605766,33815635.722222224,23.155545993517617,41582.90439085137,1419785417919.531,1.058734244770474,97.5,486.5925751733705,6.1555539068088345,HIC
9.61111111111111,2.316339050880684,3995845900.501592,16766207.444444444,14.541517323775382,10606.372064876983,181404101854.81277,0.5261766355898648,71.5625,235.04172838487298,5.413179105148623,HIC
8.055555555555555,2.0461316888725083,961623104.6654974,4282312.777777778,20.17883260530818,11962.364958742455,51008018929.45468,0.5704412642452451,84.16666666666667,224.45702069583191,5.40026753639521,HIC
10.0,1.9691624380871526,383182854.733615,1095877.2631578948,12.87593984962407,25894.90388569079,20787461693.231983,0.49670872562810003,86.08552631578948,350.93684673412963,5.844204455952502,HIC
9.31578947368421,1.3553960332862194,2150898334.497556,10398557.789473685,18.36842105263158,16534.99098120342,172581301291.7484,0.9450684268223611,83.6842105263158,206.69842690166755,5.306536003011523,HIC
10.0,1.3305757799538063,3809180011.596153,5530950.736842105,37.930020582181726,52382.83185992945,290795303693.52106,1.0812817937449406,95.46052631578948,687.4794345064325,6.519623157461249,HIC
8.842105263157896,1.7284820515234542,341886308.3827237,1341807.4210526317,20.541427826993228,14237.30033695957,18964274562.115894,0.6914726621226261,84.40789473684211,257.0143274904457,5.3794744722706005,HIC
10.0,1.4210048152761836,3248779704.182186,5341552.47368421,39.8421052631579,42455.70403455018,227545629667.0532,1.399733314388677,93.58552631578948,605.9924328533376,6.37388234488987,HIC
10.0,1.970789883218079,46504003724.34902,64396515.78947368,20.348985204483075,36856.321283697405,2384406265736.7334,0.44242468407671703,95.23026315789474,719.7364617786743,6.566751652725941,HIC
10.0,1.2254229530062932,38830649495.65381,81927694.10526316,32.63768607663666,39087.55917199288,3199835709192.785,0.8660407944729459,90.13157894736842,474.32874559428745,6.148938791561971,HIC
10.0,2.759741017323961,6464778259.5372505,10935044.578947369,15.491228070175444,21594.960232763322,236714082435.22208,0.2153647494943519,86.05263157894737,589.7324689817559,6.34823619114591,HIC
6.222222222222222,1.2986849694849036,32370836.932346318,756550.6666666666,28.77676833225181,3885.4726853302045,2937632983.3183837,-0.41405695283578514,86.875,42.72637915382765,3.686423195647527,HIC
10.0,1.1941534638551474,1360441963.7953053,10001060.157894736,9.77968391289428,11871.725678431583,118345274470.69765,0.8351477698275916,85.52631578947368,136.23112175948117,4.887804885834761,HIC
10.0,0.5219139198343391,1119631502.743475,4396173.157894737,15.205936701806921,51773.6559935828,231637423523.89288,1.1404780965102346,94.76973684210526,253.92448700290856,5.5265673591953615,HIC
6.0,5.9967247527156,13055044481.787754,7493910.52631579,18.55263157894738,29484.024901833243,227088674405.6818,-1.1920030368001835,78.02631578947368,1706.0598669026508,7.419719257896497,HIC
10.0,1.4993561338611199,28264091641.934296,58942972.526315786,21.024276637460087,32336.705349027474,1910344346190.7446,0.5150036858884913,87.73026315789474,479.33375974046066,6.161149400259796,HIC
10.0,0.9357258071636928,46750348567.85342,127482000.0,8.79451344830667,39159.8709029583,4992922606672.442,1.0369770056323002,77.17105263157895,366.6658784178611,5.899216490510642,HIC
8.0,2.478209577214366,27180395236.27921,49296268.78947368,13.068499006714118,22302.991390442312,1109480185892.764,0.36102453109465155,79.63815789473684,546.1566777737913,6.244412484941585,HIC
-7.0,4.914520598133262,4608205283.815378,2941985.263157895,2.8582995951417005,35221.97360307321,106457602215.20943,0.2572308094485811,27.730263157894736,1549.4856747083916,7.343181457259201,HIC
8.0,1.3247868009485522,316628555.73865885,2137883.6315789474,19.894736842105264,11224.339653661755,23380765791.318207,0.5219075597430531,92.96052631578948,151.9465208797254,4.839856499261363,HIC
10.0,1.1611527645014337,407466298.20107603,3151337.5263157897,19.790591211649915,11436.569457729616,34959969613.77891,0.7553988899055283,89.01315789473684,134.17867366221236,4.740044477019615,HIC
10.0,0.47500269516749927,222944915.12908137,506997.36842105264,22.89473684210525,96102.87868558368,49786280321.067276,1.4145636182082326,92.79605263157895,434.72712453895446,6.059212627657243,HIC
10.0,1.3160133307657884,9753264696.942663,16546231.842105264,37.85964912280703,45383.16107260027,753553308015.0421,1.0682924107501386,93.02631578947368,588.440449415389,6.362621697879047,HIC
10.0,1.215906032474961,1574536640.6305308,4314721.052631579,32.11034377027789,31755.768406920823,139693050070.53848,1.35023159729807,91.21710526315789,360.13026152693834,5.862991414649255,HIC
10.0,1.629503383060748,5782470509.638938,4857746.947368421,38.503439879958115,75073.10702192147,368540772500.3869,1.2792817542427468,94.70394736842105,1180.5637125357205,7.051940250582172,HIC
-8.0,7.902101938700887,5520468140.442132,3378808.533333333,1.1131135184997687,19044.085186593733,65545182730.81925,0.7460655192534131,35.625,1567.4305068492147,7.3172781250261085,HIC
9.0,0.951292019208781,104000000.0,2885177.0,9.72222222222222,4012.05416513441,11575486400.0,0.370574235916138,68.125,36.04631535604228,3.6121688962174034,HIC
9.894736842105264,1.9025911377007843,7675895161.631786,38124795.7368421,21.819221967963387,10617.542400082457,404354645110.39014,0.6935145188319052,76.41447368421052,201.55882909794013,5.237297212856321,HIC
10.0,1.4339019248108695,2944616353.535753,10435732.842105264,26.36155606407324,19705.72200438539,205885699030.64243,0.9947412296345354,92.07236842105263,281.7437907718576,5.621057275860818,HIC
-10.0,1.837394487108762,1754115384.6153839,1403001.6,0.0,67650.54805997398,95756988741.75827,1.0742933750152588,28.75,1245.5829023036836,7.116725203778003,HIC
8.833333333333334,1.6717441176751628,2337243808.3664722,20582854.277777776,12.56996282989394,7549.273544614242,152885644031.20193,0.20111395046114924,87.88194444444444,114.99103732283278,4.682643900185371,HIC
-10.0,8.970695967150565,50219795351.199196,29267764.9375,7.450331125827825,18504.421456418248,556812129198.6881,-0.4300272827968001,28.515625,1654.1248901485287,7.355216882616597,HIC
-2.526315789473684,3.745688592065284,7424226179.772107,4859483.7894736845,19.75032597123086,42791.00171743419,216633460149.27484,1.2385024553851072,72.5,1495.257344437252,7.293847180709896,HIC
9.68421052631579,1.3845030926069428,930211199.1578225,5397787.315789473,17.964912280701757,14379.469810260061,77678737468.95535,0.9229083688635576,82.89473684210526,172.25357601805746,5.088251191019746,HIC
10.0,1.2802466833500157,544973099.9089966,2033595.888888889,21.666666666666654,21126.202587545806,43067310189.59556,1.0269139707088475,87.88194444444444,267.82335362130027,5.556859287623118,HIC
10.0,1.37888062092292,16342073677.621569,44865276.84210526,35.25555267479042,26775.741637966876,1212313963842.1304,0.048332895740474474,96.34868421052632,361.9735006594043,5.877020901605466,HIC
10.0,1.2929522327804288,5641175338.117729,9367079.315789474,44.86502789926102,48515.541044094985,457325451658.96436,1.187383115291596,95.72368421052632,602.218618131456,6.397649650820526,HIC
10.0,0.7778422047046419,4012020044.556178,7779229.894736842,27.92105263157895,69278.39770521801,545621491559.2351,1.327502282042253,83.25657894736842,512.9741400656061,6.2337338449327655,HIC
9.823529411764707,0.633706668458804,140528150.6382296,1414731.705882353,26.139805515702218,15206.461255932929,21638735804.579205,0.021918038673260615,73.01470588235294,98.28251959708345,4.46949873199206,HIC
9.68421052631579,2.3459455015884294,59037371110.39391,62354860.315789476,22.275866777199543,40540.58935801939,2536602850465.853,0.4424143923740639,92.36842105263158,946.0847248775563,6.8405152414887995,HIC
9.666666666666666,3.971064415204968,599568558254.8783,306521737.5,17.048379822856347,49032.417112306255,15136142427500.0,0.4128660702457031,84.16666666666667,1944.168364148116,7.55332920405834,HIC
10.0,1.9648233067104286,700153288.5059398,3350437.8947368423,13.343965975544915,11352.059942908982,38263510141.954056,0.8619327105973894,77.5,207.90668577226106,5.236144945479652,HIC
8.444444444444445,1.4105578091905806,148509490.6248525,2947495.888888889,14.056579621095754,3564.6735139357575,10430096529.396933,-0.08264712378796607,83.75,50.690586420736764,3.860257860038103,UMC
8.11111111111111,0.8822121718547853,3236369899.1163783,40461269.833333336,35.45772827072895,9020.498659318637,371698538596.5032,-0.08034638857417223,70.625,78.9197932854428,4.294559036050072,UMC
5.105263157894737,3.558638263369518,296976641.68696547,2984406.0,8.785986662115324,2711.4694293409157,7958109009.067617,-0.1822265515250987,76.25,101.43832184531377,4.388565326973938,UMC
-7.0,3.4776095438605825,1544279335.7620997,8970551.555555556,13.800821114596078,4235.823445309557,39106911776.50114,-0.7118124357528156,74.09722222222223,166.16916704004075,4.697324433006629,UMC
-7.0,1.3479716425419959,651106591.9791937,9551004.294117646,27.955730240128347,5183.708452475546,49270021865.738075,0.21367775769356415,73.86029411764706,68.46328145197351,4.154738094640653,UMC
8.0,3.0390916303050206,333708073.1205402,2057799.105263158,10.65429531274996,5419.737706195461,11415212762.741798,1.0158183857014302,56.61184210526316,159.6309365636194,5.061925023015679,UMC
8.0,1.4890669767701936,22676989555.411255,193618216.7368421,8.925823330255463,7958.122912581168,1569112830732.2559,-0.16947353285688316,78.25657894736842,115.324311428263,4.67401351560147,UMC
8.894736842105264,1.872444414231213,716513390.5240856,7497068.7894736845,21.381578947368414,5813.623498858108,42816390713.55335,0.28188431167386857,86.67763157894737,96.49027119704638,4.525905285897292,UMC
-7.0,1.7927871871845735,106978480603.62947,1331402631.5789473,21.938460362805067,4501.90059587076,6122542970716.117,-0.4644816110008641,70.88815789473684,78.71220017023367,4.1253919767200475,UMC
7.0,3.3128779122755994,7975123682.851083,44444578.777777776,13.292117732533853,5364.947088498957,243106780638.9074,-1.5469147364298503,73.50694444444444,176.3154192912865,5.100678342693332,UMC
7.842105263157895,0.715282983900451,338518768.2964242,9636783.52631579,20.27980334479805,5039.237864191583,49773897240.99914,-0.018078790155031044,79.04605263157895,34.451593010839346,3.5227280405740373,UMC
5.555555555555555,2.5120749163724114,1769757222.2222223,14815151.666666666,29.079879705609237,4447.0104825801445,67979551101.71753,-0.49212777417980974,82.25694444444444,115.33416155924144,4.623048813873268,UMC
7.526315789473684,0.9973814512952142,189958473.49690956,6106601.421052632,20.112781954887215,2995.754839415513,18367612157.894737,-0.007621872434882694,82.89473684210526,30.96598452935791,3.42817506277568,UMC
-6.0,1.378321161670425,207642722.31497484,1218663.5714285714,18.0,13053.399265162658,15305454058.297014,0.002652917589460047,49.464285714285715,183.86005691621355,5.088909404102621,UMC
3.8,1.3616161579411383,50919226.61588664,885290.7,11.422353730224483,4107.673581247762,3688009313.9211984,0.5998857647180558,65.8125,56.87237845309519,3.9985429664522982,UMC
0.0,1.5388642291382377,186543744.8263494,1701096.7857142857,12.81925667563317,7066.809174531287,12392714385.793009,0.2542612716954734,51.69642857142857,106.83951139786227,4.639810409989165,UMC
5.684210526315789,3.1428945151262635,368051649.7427105,3847399.8421052634,9.768907772482953,2915.101088079535,11035074464.929296,-0.7628317710600404,73.32236842105263,96.91930254661393,4.13163753425756,UMC
8.0,0.5078906828340662,190160948.47078347,13947472.736842105,11.44952037874455,2884.7599822491534,41643385840.02236,-0.7246689231772173,71.77631578947368,13.430859274931507,2.6475519387739714,UMC
7.2631578947368425,0.7615157407372928,4542529425.679751,240462763.57894737,14.450259863417763,2391.2605835179866,594741844475.9639,-1.07715915221917,61.71052631578947,18.240471398012666,2.8090575455654276,UMC
4.666666666666667,3.205744700718769,6242823807.850991,36267032.11111111,25.534397448253166,5386.946980120421,194809324764.3758,-2.2092275884416357,37.083333333333336,170.40373936223546,5.113355260293354,UMC
9.0,0.8040309783425653,106271766.73357749,2723347.0,13.48698173556931,4648.952995658411,12702345189.658527,-0.0593392016987006,62.56944444444444,38.69975399887136,3.6026364655547747,UMC
-6.0,1.0133039788060005,1191369429.9339373,16147142.555555556,17.552286693941284,7073.319876575017,117829091591.80647,0.16123996259799853,69.13194444444444,71.7936046904146,4.042348896822802,UMC
-4.0,4.564212305974803,1964606974.583956,6012822.428571428,10.967315998670975,11573.161029846378,69633872327.8602,-0.48883123482976704,43.57142857142857,327.12964800573366,5.488980511362828,UMC
4.578947368421052,1.7122657910191694,3573602184.1212993,27876395.684210528,10.18948802767729,7739.722736847654,223361195259.30313,0.20101631714619306,48.026315789473685,126.06507700462305,4.808056137197342,UMC
10.0,0.1661128092798376,15268252.321130734,1237664.6842105263,13.511941910111222,7537.009039366958,9392902148.466793,0.8994738396845362,77.99342105263158,12.265662872841453,2.5454310521692465,UMC
7.894736842105263,0.4390146259907935,4445053489.015386,110963507.57894737,29.177340942718246,8971.39885358084,1004976389200.357,-0.5713749212261877,78.51973684210526,39.46212997110899,3.6717973698477926,UMC
8.722222222222221,0.3730359290742787,21157600.843028925,2856437.611111111,19.196919691969207,2143.9502171988433,6076132379.172954,-0.24801550466024003,77.1875,7.457088010929557,2.031927844281538,UMC
9.0,1.649392143229426,69430655.20326285,619873.0769230769,15.669515669515658,6913.971277737202,4287491265.224139,0.35320697753475255,74.47115384615384,112.02076438448988,4.721300533168387,UMC
6.0,3.1046577902416725,291045328.4357494,2074760.9444444445,29.21415004748338,4240.0479605635965,8999478546.80064,0.6962102916505599,80.13888888888889,135.5588277160688,4.79686312705346,UMC
8.68421052631579,1.6050838557259264,121558835.49664399,2049004.3684210526,26.933033804022244,4085.026078660001,8395147007.005735,-0.5276357625660147,76.9407894736842,59.30919365127104,4.077644360065882,UMC
8.222222222222221,0.8886217987349374,223660875.7971357,5778048.5,11.527777777777779,4184.829638586108,24837617395.710247,-0.5789447641129501,92.15277777777777,37.576547612639764,3.5037348521511733,UMC
8.444444444444445,1.4815119676405983,2002865713.5927267,29228774.333333332,23.276353276353266,4611.967817549154,137401907558.37999,-0.7509360636274021,89.75694444444444,67.41459757100947,4.142901805400957,UMC
4.578947368421052,3.709301079776769,48938340840.948425,144049683.57894737,12.137207383073216,8689.855834960938,1254594050860.4353,-0.9614300978811163,72.46710526315789,340.67222804232,5.616513944977107,UMC
7.857142857142857,1.9860395748059694,861979055.7516814,7218016.642857143,26.314285714285713,6049.904004311726,43607421190.82859,-0.21737954200112392,93.97321428571429,119.38120075626516,4.781503381680717,UMC
9.0,1.1373121707536233,3360036065.4771667,51551827.421052635,37.280905930027316,6060.063342552151,316120484456.41675,-0.13439372358353516,81.08552631578948,64.78449953118239,4.161247339565452,UMC
3.473684210526316,1.3931825030510636,4167038209.089161,67465231.31578948,9.616966186524714,4352.679440457687,297978216066.8343,-0.7696755355910252,69.9342105263158,60.86036673109568,4.030546839285364,UMC
0.9473684210526315,4.193183456309558,6060082784.4118395,35599924.10526316,15.0404508768878,3813.8388605625164,139011317603.90027,-1.2543795861695948,51.61184210526316,163.00348605870303,4.963335531390811,LMC
-2.4210526315789473,3.584939846227497,2640183694.6699133,22934014.0,27.057416267942592,2717.289760142439,66124011270.75086,-0.7408762276172637,65.6907894736842,107.78578917358782,4.450960374147172,LMC
3.2222222222222223,1.136299806242379,1673928801.9129484,146801268.05555555,14.278530287525793,873.6207895252669,133017484727.6605,-1.2485241608487234,44.40972222222222,11.010123968383562,2.372468692095766,LMC
6.642857142857143,0.6775336223577505,64791987.62175054,9436433.5,7.487091222030981,946.5316873759186,9268598946.44091,0.32022013448710945,65.44642857142857,6.539982623381991,1.9707210110794853,LMC
7.555555555555555,1.7660961681493055,363139990.70983624,10143060.888888888,29.145299145299152,2005.4395156899518,21132503554.71951,-0.4950364861223432,70.90277777777777,34.61965343185912,3.4810871180375518,LMC
1.368421052631579,1.583747209123662,190472678.9938221,14080271.05263158,15.786159220522306,785.2170297732438,11520406725.964767,-0.33335953470515567,70.92105263157895,12.863664024692719,2.45415209992718,LMC
-4.2631578947368425,1.2252225485653478,300617351.9291684,19544469.263157893,17.13450292397661,1279.5993516691635,25767412232.190994,-0.6693608854946336,51.61184210526316,14.992189861472017,2.748219356710078,LMC
-4.0,2.482027534151755,273143030.4976836,4387566.25,8.38180976429697,2350.8001152482425,10609982761.310839,-0.7082669635613764,49.375,58.722710139632085,3.9672271553091023,LMC
0.5714285714285714,4.421600460810192,36463172.21133929,811602.2857142857,8.571428571428571,881.3110691360829,722300282.8671265,-0.35425023095948355,56.25,44.65313545380623,3.806526963087695,LMC
7.411764705882353,0.33098094109483284,136842204.01525855,25194732.82352941,10.132147970484212,1228.6953596089525,33162676769.11833,-0.006464436732451696,71.47058823529412,5.1850546573420795,1.7486798438620699,LMC
1.7777777777777777,1.9449245022782078,135009866.9640061,10416534.0,18.421052631578945,627.3530376409899,6890663000.914163,-0.8482549389203391,54.513888888888886,12.256106700667853,2.5109340578884294,LMC
2.5,0.051436259175895116,7608023.836163712,10637919.333333334,2.952720785013378,1417.4667720759082,15077583456.95295,-0.6680014431476592,59.583333333333336,0.7102155437679686,0.5263896477049385,LMC
7.0,1.075186354109009,173998706.97691548,8213567.375,18.310546875,1718.037121891125,14515588446.624828,-0.4299430362880229,67.5390625,19.99965559758634,2.895440793812336,LMC
9.0,2.689527073543965,37081212679.16587,1217681194.7894738,10.071576307773178,1136.0900250656232,1432349216869.0273,-1.1426273521624115,65.88815789473684,29.508114560143675,3.3287988139780036,LMC
-2.6315789473684212,5.2038645676106805,1205881116.5861843,7130823.315789473,8.261847327636799,3206.4713673517476,24345757981.766758,-0.3698497020331592,29.17763157894737,162.50395003194618,5.053361988402233,LMC
7.7368421052631575,1.4123559575275089,584040682.9343145,40201833.15789474,11.396334402930226,1008.3214601007494,43342896149.05077,-1.2160147553996032,67.00657894736842,13.719055663978258,2.6093307985376177,LMC
6.0,4.402383267954524,1782631935.027354,5421521.428571428,3.6830357142857144,7248.315078187882,39945349728.45299,-1.6539446626390728,50.714285714285715,321.5812791728768,5.7482291500382505,LMC
7.777777777777778,2.280345349235835,42634585.88809427,2045549.1666666667,19.416991214876138,934.6610367594852,1921896313.45055,0.011739045045235076,67.77777777777777,20.7723935078303,3.0498029248483256,LMC
-3.5384615384615383,2.644435262657475,100378080.92501299,3432362.3076923075,16.934967726876756,1335.6819067431757,4786628366.275022,-0.3895954535557677,43.79807692307692,27.763121120721426,3.1109066960746126,LMC
10.0,1.0809468170025116,63019885.988385364,2720683.947368421,10.128833819969556,2403.7816262204933,6830827533.448774,0.7105110554318681,73.48684210526316,22.473132324117277,3.0366736962873433,LMC
-5.157894736842105,3.2731053065029467,2730733002.354196,32080741.52631579,12.802746886690949,2735.3469880756593,90316841248.57738,-0.35797648053420233,67.07236842105263,83.60913104030092,4.388539543248073,LMC
2.4285714285714284,3.719417008556097,2352657310.4245787,51467086.85714286,8.65813011629609,1204.6449822317202,62012427295.62621,-1.0710661751883384,58.035714285714285,45.82226243042103,3.8283649680735223,LMC
3.3333333333333335,1.4479220064470257,220345937.88280448,26671695.277777776,20.701796995446898,562.6176583295166,15326948749.827555,-1.3923451238208349,48.888888888888886,8.087656055357375,2.0883461706525246,LMC
8.157894736842104,0.6575576657976034,54170225.93980771,5790207.2105263155,28.30639009866884,1497.1021814115138,8851098927.927858,-0.2746075560387813,71.875,9.12299252812317,2.267393506780753,LMC
4.666666666666667,0.4981450185114973,1497626281.0756257,159974908.44444445,5.875300900906117,1919.5451988676625,320375992532.7517,-1.9088717434141362,58.47222222222222,9.021287527650067,2.2315273745250854,LMC
3.0,3.597429904177991,6623927597.830278,190341308.44444445,20.30701081409519,973.8734736889061,192210476125.7347,-2.226896497938368,42.56944444444444,33.79210123616148,3.507795060030141,LMC
4.388888888888889,0.4416707628614922,60990808.84632979,7433769.333333333,1.4133399454500366,1735.5442443945265,13787143082.572191,-0.5913205941518147,58.19444444444444,7.911340194011507,2.1219827381222345,LMC
8.0,1.2695302730148426,2356986717.3884845,92760841.89473684,21.34142893457388,2051.4865357268773,197865863093.69757,-1.2763414508418034,74.27631578947368,24.65411178003693,3.1985254522767534,LMC
6.894736842105263,1.2604141657146133,190687770.53299558,12325956.631578946,27.88186375028481,1157.880583255005,14700657647.228817,-0.2480484105058405,63.28947368421053,14.826439229245176,2.708106463172155,LMC
4.888888888888889,2.7318160785163346,1309481360.4320943,20428451.5,5.382716049382717,2550.200188855482,53226711381.12616,-0.8355439175955122,64.93055555555556,63.19976612411727,4.085025769650724,LMC
-2.6,1.08914037814653,59271591.49400034,7615389.533333333,16.0707193220537,636.4495261632953,5109999030.933768,-1.0541012763977053,73.33333333333333,7.475450954059771,2.0617490506445737,LMC
-0.058823529411764705,0.9947577829387475,308017407.2958711,45223185.88235294,30.919267445324834,703.0359227797569,32449029047.550694,-0.3770964034997364,78.16176470588235,6.391321557835215,1.9284823789160608,LMC
0.42105263157894735,1.5934010530975915,621121447.1896491,10836177.105263159,23.565289890793405,3535.8008550765817,38659098085.40578,-0.2699366500111002,56.08552631578947,56.41473139797264,4.0104378378467676,LMC
5.647058823529412,2.2986122645414606,2641193442.4731517,46158778.88235294,8.948399252477412,2675.2989645565276,120919496851.53635,-0.7149369068005503,73.67647058823529,57.64683027527963,3.983257242635697,LMC
-9.0,1.4609941378226883,413952146.3190246,27111500.0,9.4,735.5516227419862,21613216033.784683,-0.990624681115149,66.71875,13.080184051739472,1.9274281729852016,LMC
6.266666666666667,1.6107185742219665,288346853.449818,14348191.2,13.962886128090501,1330.4758410291931,19560475529.079327,0.32328648616870237,64.91666666666667,19.6870336397166,2.9981104902730658,LMC
0.26666666666666666,2.1157926960291227,306848733.3333333,13170950.666666666,20.456198537818487,1025.1939122843557,13990806696.980879,-0.9470415314038594,82.58333333333333,23.264292133021026,3.09392513757667,LMC
-1.0,1.048646910380559,211260329.9478985,34187333.5,27.710843373494,567.7561965595282,19366158485.513,-2.60770583152771,33.4375,6.211651619018162,1.9637193041281291,LIC
0.9444444444444444,1.264922270343591,116908624.58591774,15648994.555555556,12.432905346291166,546.5835483077334,8981526829.179192,-0.2942237493892509,75.3125,7.036904925935108,2.0216249199846015,LIC
2.875,3.576912483742248,53916823.99193502,8685160.625,27.530966512419507,192.60615937060194,1767379890.9188476,-1.7902236282825463,68.203125,6.320309493994576,1.9834829389016806,LIC
1.4545454545454546,1.5345045803559165,31069735.030415297,4609810.636363637,9.757808358890802,416.59810818455804,1936691944.3590765,-1.8522340709512881,73.01136363636364,6.65597406489081,1.974727948670871,LIC
-1.7647058823529411,3.264408116085675,323180201.9688559,11706798.352941176,8.880415992927192,695.170068172406,8513772232.450464,-1.4545514723833854,58.529411764705884,26.445258196895104,2.914948799706349,LIC
3.0714285714285716,1.0475961525757225,264643574.25102386,69635721.92857143,9.307221919035026,365.91122082660297,26570611053.36295,-2.169428007943291,46.875,3.704196394753868,1.5183986671300413,LIC
-6.5,26.672590367628477,206504977.445182,2479111.75,19.904761904761926,307.60898588089754,762865963.8534905,-0.6816015839576722,66.25,84.31116399639087,4.413697021916166,LIC
-1.736842105263158,2.2134597296318965,392426185.62177736,87337470.89473684,22.941252095425657,365.09917784925216,34891794792.882256,-1.4555466269191943,65.88815789473684,4.585797456489635,1.6982463438830049,LIC
4.714285714285714,1.715865937643348,15711859.751787504,1593269.642857143,11.87955182072828,538.8606781037525,895323444.7563936,-0.7375296609742298,40.892857142857146,9.563937297449035,2.300629545097011,LIC
5.8,0.8394282622754832,10121900.0,4109990.6666666665,11.122309439429161,544.2397063463885,2324094506.6666665,-0.7922587911287946,66.91666666666667,2.370504348241641,1.17617144006235,LIC
5.5,0.7965779299320104,66558495.90115951,21811936.125,13.005981818230707,436.0039720891633,9733701243.175343,-0.26392952841706574,59.140625,3.0958942858678022,1.397170737893937,LIC
5.842105263157895,0.6775560950160383,38206264.461202264,14439239.210526315,15.399467068995403,489.8740646495412,7241068201.315921,-0.04417706218450083,64.9342105263158,2.565179764145644,1.2347958172064382,LIC
5.5,1.674169263228464,174819409.55046836,15059401.888888888,10.090702947845832,599.3319224514603,9522067610.859396,-0.5101210926142002,51.388888888888886,10.534043624381917,2.313505839393893,LIC
5.0,0.9849000216738442,96511532.47943038,22660233.055555556,35.75555555555556,473.89303102448434,10996450605.43385,-0.002115455986414482,63.958333333333336,4.112792737700618,1.6076157887464706,LIC
4.4,1.1726138972558613,89261337.84932844,16336636.2,10.22381925362268,411.44017121154513,7169014324.931103,-0.7554597213864334,52.291666666666664,4.83368768865364,1.6338692749692922,LIC
-3.4210526315789473,1.748314191208772,75402853.12403989,10101797.578947369,51.10699044909571,517.6125801113226,5503621151.352813,-0.6077449027522421,67.17105263157895,7.354687397840024,2.1034298234636455,LIC
6.117647058823529,1.2090962017124092,30122209.320591375,6443648.529411765,12.883489194715958,430.51974346317047,2886885947.091654,-0.3649699201478674,52.904411764705884,4.665416742000631,1.7260974216854628,LIC
0.0,7.760901178916223,1095275362.0809827,10891653.6,26.5060240963855,1309.2699985806041,14245052745.37518,-1.867165088653562,52.5,100.50185355867859,4.615612520690843,LIC
-4.3076923076923075,3.4781773703437184,1883911068.5683885,32763486.692307692,18.76639532456942,1356.4233703613302,53108023563.23441,-2.1168902378815875,27.692307692307693,55.08541917035158,3.8037523329692724,LIC
-2.4285714285714284,1.660437573095585,63214347.44900078,6785339.5,12.845708083803327,730.8802778660872,5040672720.46894,-0.4066111040966853,72.45535714285714,9.070266217584829,2.2840255362200677,LIC
-1.7894736842105263,1.5510845370156057,297501669.2244708,31750803.736842107,29.690115209337126,581.0698254314892,19622767368.058445,-1.0209017615569262,61.9078947368421,9.178792723953103,2.2749292254533016,LIC
